Fecha_Hora,Artista,Tema
10/4/2023 21:02,Los Caballeros De La Quema,Oxidado
10/4/2023 20:57,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita
10/4/2023 20:57,Los Piojos,El Farolito
10/4/2023 20:57,Don Osvaldo,Misterios
10/4/2023 20:53,Viejas Locas,Una Vez Más
10/4/2023 20:53,Intoxicados,Esta Saliendo El Sol
9/4/2023 00:11,Intoxicados,Esta Saliendo El Sol
8/4/2023 23:58,Viejas Locas,Una Vez Más
8/4/2023 23:58,Intoxicados,Esta Saliendo El Sol
8/4/2023 23:57,Bersuit Vergarabat,El Viejo De Arriba
8/4/2023 23:57,Los Caballeros De La Quema,Nueve Días
8/4/2023 23:57,Patricio Rey y sus Redonditos de Ricota,Tarea Fina
8/4/2023 23:47,Patricio Rey y sus Redonditos de Ricota,Tarea Fina
8/4/2023 23:37,Los Piojos,Vine Hasta Aquí
8/4/2023 23:32,Divididos,¿Qué Ves?
8/4/2023 23:32,Los Piojos,Yira Yira
8/4/2023 23:29,Viejas Locas,Intoxicado
8/4/2023 23:27,La Renga,Ser yo - En Vivo
8/4/2023 23:26,Los Caballeros De La Quema,Sapo de Otro Pozo
8/4/2023 23:23,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos
8/4/2023 23:19,Intoxicados,De La Guitarra
8/4/2023 23:19,Divididos,Paisano De Hurlingham
8/4/2023 23:11,Mancha De Rolando,Chino
8/4/2023 23:11,La Renga,Oportunidad Oportuna
8/4/2023 23:08,Los Caballeros De La Quema,Fulanos de Nadie
8/4/2023 23:08,Viejas Locas,Hombre Suburbano
8/4/2023 23:04,Los Caballeros De La Quema,Fulanos de Nadie
8/4/2023 23:04,Viejas Locas,Hombre Suburbano
8/4/2023 23:03,Patricio Rey y sus Redonditos de Ricota,El Pibe de los Astilleros
8/4/2023 23:03,Skay Beilinson,El Sueño del Jinete
8/4/2023 23:03,Intoxicados,Mi Inteligencia Intrapersonal
8/4/2023 23:02,La 25,Solo voy
8/4/2023 23:01,Viejas Locas,Homero
8/4/2023 23:01,La 25,Solo voy
8/4/2023 23:01,Bersuit Vergarabat,Murguita Del Sur
8/4/2023 23:01,Skay Beilinson,El Sueño del Jinete
8/4/2023 23:00,Los Caballeros De La Quema,Todo Tan Raro
8/4/2023 22:56,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!
8/4/2023 22:55,La Portuaria,Un Dia Cualquiera (El Bar De La Calle Rodney)
8/4/2023 15:53,La Portuaria,Un Dia Cualquiera (El Bar De La Calle Rodney)
8/4/2023 15:51,Intoxicados,Se Fue Al Cielo
8/4/2023 15:39,Viejas Locas,No me pienso levantar
8/4/2023 15:36,La Renga,El Monstruo Que Crece - En Vivo
8/4/2023 15:26,La Renga,El Monstruo Que Crece - En Vivo
8/4/2023 15:16,Divididos,Par Mil
8/4/2023 15:13,Los Caballeros De La Quema,Hasta Estallar
8/4/2023 15:08,Patricio Rey y sus Redonditos de Ricota,Esa Estrella Era Mi Lujo
8/4/2023 15:05,Bersuit Vergarabat,El Baile De La Gambeta
8/4/2023 00:17,Bersuit Vergarabat,El Baile De La Gambeta
7/4/2023 23:58,Viejas Locas,Difícil De Entender
7/4/2023 23:48,Intoxicados,Religión
7/4/2023 14:59,Intoxicados,Religión
7/4/2023 14:48,La Vela Puerca,Llenos De Magia
7/4/2023 14:27,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
7/4/2023 14:09,Divididos,Nene de Antes
6/4/2023 16:25,Divididos,Nene de Antes
6/4/2023 15:57,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero
6/4/2023 15:53,Viejas Locas,Nen
6/4/2023 15:50,Intoxicados,Quieren Rock
6/4/2023 15:27,Intoxicados,Quieren Rock
5/4/2023 17:59,Intoxicados,Quieren Rock
5/4/2023 17:48,Los Piojos,Ruleta
5/4/2023 17:44,Los Caballeros De La Quema,Patri
5/4/2023 17:40,Divididos,Ortega Y Gases
5/4/2023 17:38,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
5/4/2023 17:35,Intoxicados,Se Fue Al Cielo
5/4/2023 15:31,Intoxicados,Se Fue Al Cielo
5/4/2023 15:16,Los Caballeros De La Quema,Patri
5/4/2023 15:12,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!
5/4/2023 15:12,La Renga,Llegó la Hora - En Vivo
5/4/2023 15:08,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad
5/4/2023 15:08,La Renga,Ser yo - En Vivo
5/4/2023 15:04,Viejas Locas,Homero
5/4/2023 15:04,Intoxicados,Las cosas que no se tocan
5/4/2023 15:04,Divididos,Buscando un Ángel
5/4/2023 15:04,Patricio Rey y sus Redonditos de Ricota,Tarea Fina
5/4/2023 15:04,Los Caballeros De La Quema,Estupro
5/4/2023 15:00,La Renga,Destino Ciudad Futura - En Vivo
5/4/2023 14:59,Los Caballeros De La Quema,Huelga de Princesas
5/4/2023 14:51,Los Piojos,El Farolito
5/4/2023 14:47,Viejas Locas,Difícil De Entender
5/4/2023 14:44,Bersuit Vergarabat,La Argentinidad Al Palo
5/4/2023 14:38,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace
5/4/2023 14:21,La Renga,Disfrazado de Amigo - En Vivo
5/4/2023 14:18,Los Caballeros De La Quema,Oxidado
5/4/2023 14:12,Los Piojos,Yira Yira
5/4/2023 14:09,Intoxicados,Fuego
3/4/2023 23:43,Intoxicados,Fuego
3/4/2023 23:29,Viejas Locas,Me Gustas Mucho
2/4/2023 00:31,Viejas Locas,Me Gustas Mucho
2/4/2023 00:15,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita
2/4/2023 00:12,La Renga,Mujer del Caleidoscopio - En Vivo
2/4/2023 00:07,Los Caballeros De La Quema,Sapo de Otro Pozo
2/4/2023 00:03,Ciro y los Persas,Insisto
1/4/2023 23:58,Divididos,Paisano De Hurlingham
1/4/2023 23:54,La Mississippi,Ahora Vengo - Vivo Luna Park
1/4/2023 23:51,Patricio Rey y sus Redonditos de Ricota,El Pibe de los Astilleros
1/4/2023 23:48,La Renga,El Cielo del Desengaño - En Vivo
1/4/2023 23:43,Los Caballeros De La Quema,Más de lo Menos
1/4/2023 23:39,Viejas Locas,Todo Sigue Igual
1/4/2023 23:36,Intoxicados,Quieren Rock
1/4/2023 23:32,Divididos,Par Mil
1/4/2023 23:29,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos
1/4/2023 23:04,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos
1/4/2023 22:52,La Renga,Al Que He Sangrado - En Vivo
1/4/2023 22:49,Viejas Locas,Intoxicado
1/4/2023 22:49,Divididos,Cosas de Baboon
1/4/2023 22:49,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
1/4/2023 22:49,Pappo's Blues,Tomé Demasiado
1/4/2023 22:48,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero
1/4/2023 22:48,Los Caballeros De La Quema,Nueve Días
1/4/2023 22:48,La Renga,Nómades - En Vivo
1/4/2023 22:46,Los Piojos,Ruleta
1/4/2023 22:27,Los Piojos,Ruleta
1/4/2023 22:27,Los Caballeros De La Quema,Nueve Días
1/4/2023 22:19,Viejas Locas,Hombre Suburbano
1/4/2023 22:17,Divididos,Nene de Antes
1/4/2023 22:12,Patricio Rey y sus Redonditos de Ricota,Esa Estrella Era Mi Lujo
1/4/2023 22:09,La Renga,El Rastro de la Conciencia - En Vivo
1/4/2023 22:06,Los Caballeros De La Quema,A A E O
1/4/2023 22:03,Don Osvaldo,Un demonio
1/4/2023 22:02,La Vela Puerca,El Viejo
1/4/2023 21:59,Divididos,El 38
1/4/2023 21:57,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
1/4/2023 21:54,La Renga,El Monstruo Que Crece - En Vivo
1/4/2023 21:51,La Renga,Hablando de la Libertad - En Vivo
1/4/2023 21:43,La Renga,El Viento que Todo Empuja - En Vivo
1/4/2023 21:37,La Renga,Reíte - En Vivo
1/4/2023 21:31,La Renga,Ser Yo - En Vivo
1/4/2023 21:28,La Renga,El Final Es en Donde Partí - En Vivo
1/4/2023 21:23,La Renga,La Razón Que Te Demora - En Vivo
1/4/2023 21:18,La Renga,Oportunidad Oportuna - En Vivo
1/4/2023 21:14,La Renga,Arte Infernal - En Vivo
1/4/2023 21:10,La Renga,Tripa y Corazón - En Vivo
1/4/2023 21:08,La Renga,Bien Alto - En Vivo
1/4/2023 21:03,La Renga,En el Baldío - En Vivo
1/4/2023 20:59,La Renga,El Rito de los Corazones Sangrando - En Vivo
1/4/2023 20:55,La Renga,Oscuro Diamante - En Vivo
1/4/2023 20:51,La Renga,En los Brazos del Sol - En Vivo
1/4/2023 20:46,La Renga,Estalla - En Vivo
1/4/2023 20:40,La Renga,Balada del Diablo y la Muerte - En Vivo
1/4/2023 20:33,La Renga,Pole - En Vivo
1/4/2023 20:29,La Renga,Desnudo Para Siempre (O Despedazado Por Mil Partes) - En Vivo
1/4/2023 20:24,La Renga,Poder - En Vivo
1/4/2023 20:24,La Renga,Panic Show - En Vivo
1/4/2023 20:23,La Renga,El Twist del Pibe - En Vivo
1/4/2023 20:20,La Renga,El Circo Romano - En Vivo
1/4/2023 20:20,La Renga,Disfrazado de Amigo - En Vivo
1/4/2023 20:20,La Renga,A la Carga Mi Rocanrol - En Vivo
1/4/2023 20:20,La Renga,Cuando Vendrán - En Vivo
1/4/2023 20:20,La Renga,Al Que He Sangrado - En Vivo
1/4/2023 20:20,La Renga,El Twist del Pibe - En Vivo
1/4/2023 20:20,La Renga,A Tu Lado - En Vivo
1/4/2023 20:20,La Renga,Corazón Fugitivo - En Vivo
1/4/2023 20:20,La Renga,Nómades - En Vivo
1/4/2023 20:20,La Renga,San Miguel - En Vivo
1/4/2023 20:19,La Renga,El Circo Romano - En Vivo
1/4/2023 20:15,La Renga,Cuando Vendrán - En Vivo
1/4/2023 20:10,La Renga,San Miguel - En Vivo
1/4/2023 20:07,La Renga,Al Que He Sangrado - En Vivo
1/4/2023 20:05,La Renga,A la Carga Mi Rocanrol - En Vivo
1/4/2023 20:01,La Renga,A Tu Lado - En Vivo
31/3/2023 17:53,Catupecu Machu,Para Vestirte Hoy
31/3/2023 17:52,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos
31/3/2023 17:41,La Renga,El Twist del Pibe - En Vivo
31/3/2023 17:38,Catupecu Machu,Y Lo Que Quiero Es Que Pises Sin El Suelo
31/3/2023 17:34,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
31/3/2023 17:34,Divididos,Nene de Antes
31/3/2023 17:34,Viejas Locas,Hombre Suburbano
31/3/2023 17:30,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!
31/3/2023 17:30,La Renga,Disfrazado de Amigo - En Vivo
31/3/2023 17:30,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
31/3/2023 17:30,Divididos,Nene de Antes
31/3/2023 17:30,Pappo,Fiesta Cervezal
31/3/2023 17:30,Patricio Rey y sus Redonditos de Ricota,Esa Estrella Era Mi Lujo
31/3/2023 17:30,Intoxicados,Religión
31/3/2023 17:30,La 25,Solo voy
31/3/2023 17:30,La Renga,Al Que He Sangrado - En Vivo
31/3/2023 17:30,Los Caballeros De La Quema,Hasta Estallar
31/3/2023 17:27,La Vela Puerca,Zafar
31/3/2023 17:27,Divididos,Ortega Y Gases
31/3/2023 17:25,Catupecu Machu,Para Vestirte Hoy
31/3/2023 00:48,Catupecu Machu,Para Vestirte Hoy
31/3/2023 00:31,Los Caballeros De La Quema,Patri
31/3/2023 00:27,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero
31/3/2023 00:24,La Renga,San Miguel - En Vivo
31/3/2023 00:21,Divididos,El 38
31/3/2023 00:19,Viejas Locas,Homero
31/3/2023 00:18,Intoxicados,Quieren Rock
31/3/2023 00:17,Sumo,El Ojo Blindado
31/3/2023 00:14,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
31/3/2023 00:11,La Renga,Nómades - En Vivo
31/3/2023 00:08,La Renga,Hablando de la Libertad - En Vivo
30/3/2023 23:54,La Renga,Hablando de la Libertad - En Vivo
30/3/2023 23:43,La Renga,El Viento que Todo Empuja - En Vivo
30/3/2023 23:37,La Renga,Reíte - En Vivo
30/3/2023 23:31,La Renga,El Final Es en Donde Partí - En Vivo
30/3/2023 23:31,La Renga,Ser Yo - En Vivo
30/3/2023 23:26,La Renga,La Razón Que Te Demora - En Vivo
30/3/2023 23:21,La Renga,Oportunidad Oportuna - En Vivo
30/3/2023 23:17,La Renga,Arte Infernal - En Vivo
30/3/2023 23:14,La Renga,Tripa y Corazón - En Vivo
30/3/2023 22:43,La Renga,Tripa y Corazón - En Vivo
30/3/2023 22:32,La Renga,Bien Alto - En Vivo
30/3/2023 22:28,La Renga,En el Baldío - En Vivo
30/3/2023 22:24,La Renga,El Rito de los Corazones Sangrando - En Vivo
30/3/2023 22:21,La Renga,Oscuro Diamante - En Vivo
30/3/2023 22:19,La Renga,El Rito de los Corazones Sangrando - En Vivo
30/3/2023 22:15,La Renga,Oscuro Diamante - En Vivo
30/3/2023 22:11,La Renga,En los Brazos del Sol - En Vivo
30/3/2023 22:06,La Renga,Estalla - En Vivo
30/3/2023 22:06,La Renga,Pole - En Vivo
30/3/2023 22:06,La Renga,Balada del Diablo y la Muerte - En Vivo
30/3/2023 22:06,La Renga,Desnudo Para Siempre (O Despedazado Por Mil Partes) - En Vivo
30/3/2023 22:06,La Renga,Panic Show - En Vivo
30/3/2023 22:05,La Renga,Poder - En Vivo
30/3/2023 22:04,La Renga,El Twist del Pibe - En Vivo
30/3/2023 22:01,La Renga,El Circo Romano - En Vivo
30/3/2023 22:01,La Renga,A la Carga Mi Rocanrol - En Vivo
30/3/2023 22:01,La Renga,Cuando Vendrán - En Vivo
30/3/2023 22:01,La Renga,Al Que He Sangrado - En Vivo
30/3/2023 22:01,La Renga,San Miguel - En Vivo
30/3/2023 21:59,La Renga,A Tu Lado - En Vivo
30/3/2023 21:56,La Renga,Disfrazado de Amigo - En Vivo
30/3/2023 21:54,La Renga,Corazón Fugitivo - En Vivo
30/3/2023 21:54,La Renga,Nómades - En Vivo
30/3/2023 18:46,La Renga,Voy a Bailar a la Nave del Olvido - En Vivo
30/3/2023 18:28,La Renga,Bien Alto - En Vivo
30/3/2023 18:24,La Renga,El Viento que Todo Empuja - En Vivo
30/3/2023 18:15,La Renga,En el Baldío - En Vivo
30/3/2023 18:11,La Renga,Voy a Bailar a la Nave del Olvido - En Vivo
30/3/2023 18:02,La Renga,Bien Alto - En Vivo
30/3/2023 17:59,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
30/3/2023 17:58,La Renga,Blues de Bolivia - En Vivo
30/3/2023 17:58,La Renga,El Final es en Donde Partí - En Vivo
30/3/2023 17:58,La Renga,Dementes en el Espacio - En Vivo
30/3/2023 17:58,La Renga,Nómades - En Vivo
30/3/2023 17:52,La Renga,El Final es en Donde Partí - En Vivo
30/3/2023 17:52,La Renga,Moscas Verde
30/3/2023 17:52,La Renga,Voy a Bailar a la Nave del Olvido - En Vivo
30/3/2023 17:52,La Renga,Dementes en el Espacio - En Vivo
30/3/2023 17:52,La Renga,Veneno - En Vivo
30/3/2023 17:52,La Renga,Al Que He Sangrado - En Vivo
30/3/2023 17:52,La Renga,Hielasangre - En Vivo
30/3/2023 17:52,La Renga,Balada del Diablo y la Muerte - En Vivo
30/3/2023 17:50,La Renga,Tripa y Corazón - En Vivo
30/3/2023 17:47,La Renga,Detonador de Sueños - En Vivo
30/3/2023 17:45,La Renga,Para Que Yo Pueda Ver - En Vivo
30/3/2023 17:44,La Renga,Llegó la Hora - En Vivo
29/3/2023 18:10,Ciro y los Persas,Ciudad Animal
29/3/2023 17:56,Ciro y los Persas,Barón Rojo
29/3/2023 17:51,Ciro y los Persas,Mírenla
29/3/2023 17:44,Ciro y los Persas,Murgueros
29/3/2023 17:38,Ciro y los Persas,Murgueros
29/3/2023 17:19,Ciro y los Persas,Me Gusta
29/3/2023 17:14,Ciro y los Persas,Caminando
29/3/2023 17:09,Ciro y los Persas,Astros
29/3/2023 16:50,Ciro y los Persas,Astros
29/3/2023 00:37,Ciro y los Persas,Astros
29/3/2023 00:26,Ciro y los Persas,Astros
28/3/2023 21:11,Ciro y los Persas,Barón Rojo
28/3/2023 20:54,Ciro y los Persas,Ciudad Animal
28/3/2023 20:54,Ciro y los Persas,Curtite
28/3/2023 20:54,Ciro y los Persas,Héroes de Malvinas
28/3/2023 20:51,Ciro y los Persas,Curtite
28/3/2023 20:46,Ciro y los Persas,Ciudad Animal
28/3/2023 20:46,Ciro y los Persas,Barón Rojo
28/3/2023 20:41,Ciro y los Persas,Fácil
28/3/2023 20:41,Ciro y los Persas,Mi Sol
28/3/2023 20:41,Ciro y los Persas,Ciudad Animal
28/3/2023 20:41,Ciro y los Persas,Curtite
28/3/2023 20:41,Ciro y los Persas,La Flor en la Piedra
28/3/2023 20:41,Ciro y los Persas,Héroes de Malvinas
28/3/2023 20:41,Ciro y los Persas,Larga Vida al Rock
28/3/2023 20:41,Ciro y los Persas,Tal Vez
28/3/2023 20:36,Ciro y los Persas,Tal Vez
28/3/2023 20:31,Ciro y los Persas,Mi Sol
28/3/2023 20:27,Ciro y los Persas,Fácil
25/3/2023 17:04,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!
25/3/2023 16:03,Sumo,Los Viejos Vinagres
25/3/2023 16:00,Los Caballeros De La Quema,Hasta Estallar
25/3/2023 15:55,La Vela Puerca,El Viejo
25/3/2023 15:52,Pappo's Blues,Ruta 66
25/3/2023 15:49,Bersuit Vergarabat,Murguita Del Sur
25/3/2023 15:45,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos
25/3/2023 15:41,Sumo,Lo Quiero Ya
25/3/2023 15:40,Los Caballeros De La Quema,Patri
25/3/2023 15:26,La Vela Puerca,Sin Palabras
25/3/2023 15:26,Los Piojos,Uoh Pa Pa Pa
25/3/2023 15:22,Bersuit Vergarabat,La Bolsa
25/3/2023 15:19,Pappo's Blues,Tomé Demasiado
25/3/2023 15:12,Sumo,Banderitas y Globos
25/3/2023 15:09,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
25/3/2023 15:06,Los Piojos,No Parés
25/3/2023 00:51,Los Piojos,No Parés
25/3/2023 00:09,Los Piojos,Canción de Cuna
25/3/2023 00:08,Los Piojos,Al Desierto
24/3/2023 23:55,Los Piojos,Dientes de Cordero
24/3/2023 23:50,Los Piojos,Solo y en Paz
24/3/2023 23:50,Los Piojos,Amor de Perros
24/3/2023 16:48,Los Piojos,Amor de Perros
22/3/2023 18:21,Los Piojos,Amor de Perros
22/3/2023 18:10,Los Piojos,Entrando en Tu Ciudad
22/3/2023 18:07,Los Piojos,Motumbo
22/3/2023 18:03,Los Piojos,Entrando en Tu Ciudad
22/3/2023 01:24,Los Piojos,Entrando en Tu Ciudad
22/3/2023 01:14,Los Piojos,Motumbo
22/3/2023 01:10,Viejas Locas,Me Gustas Mucho
22/3/2023 01:10,Los Piojos,El Viejo - En Vivo
22/3/2023 01:10,Los Piojos,Difícil
22/3/2023 01:10,Los Piojos,A Veces
22/3/2023 01:10,Los Piojos,Los Mocosos
22/3/2023 01:10,Los Piojos,Ay Ay Ay
22/3/2023 01:10,Los Piojos,Ruleta
22/3/2023 01:10,Los Piojos,Entrando en Tu Ciudad
22/3/2023 01:10,Lito Vitale,El Viejo
22/3/2023 01:10,Los Piojos,Genius
22/3/2023 01:10,Los Piojos,Dientes de Cordero
22/3/2023 01:10,Los Piojos,Buenos Tiempos
22/3/2023 01:10,Los Piojos,Morella
22/3/2023 01:10,Los Piojos,Llevátelo
22/3/2023 01:10,Los Piojos,Basta de Penas
22/3/2023 01:10,Los Piojos,Babilonia
22/3/2023 01:10,Los Piojos,Olvidate (Ya Ves) - En Vivo
22/3/2023 01:10,Sumo,No Tan Distintos
22/3/2023 01:10,Sumo,No Tan Distintos
22/3/2023 01:10,Los Piojos,Chac Tu Chac - En Vivo
22/3/2023 01:10,Los Piojos,Luz de Marfil
22/3/2023 01:10,Los Piojos,Te Diría
22/3/2023 01:10,Los Piojos,Manjar
22/3/2023 01:05,Los Piojos,Fantasma
22/3/2023 01:05,Los Piojos,Y Quemás
22/3/2023 01:05,Los Piojos,Taxi Boy
22/3/2023 01:05,Los Piojos,Labios de Seda
22/3/2023 01:05,Los Piojos,Pensar en Nada - En Vivo
22/3/2023 01:05,Los Piojos,Buenos Tiempos
22/3/2023 01:05,Los Piojos,Cruel
22/3/2023 01:05,Los Piojos,Agua
22/3/2023 01:05,Los Piojos,Te Diría
22/3/2023 01:04,Los Piojos,Al Atardecer
22/3/2023 00:59,Los Piojos,Pistolas
22/3/2023 00:59,Los Piojos,Muy Despacito
22/3/2023 00:59,Los Piojos,Canción de Cuna
22/3/2023 00:59,Los Piojos,La Luna y la Cabra
22/3/2023 00:59,Los Piojos,Verano del 92
22/3/2023 00:59,Los Piojos,Pacífico
22/3/2023 00:59,Los Piojos,El Balneario de los Doctores Crotos
22/3/2023 00:59,Los Piojos,Desde Lejos No Se Ve
22/3/2023 00:59,Los Piojos,Yira Yira
22/3/2023 00:59,Los Piojos,Muévelo
22/3/2023 00:52,Los Piojos,Amor de Perros
22/3/2023 00:51,Los Piojos,Vine Hasta Aquí
22/3/2023 00:47,Los Piojos,Vine Hasta Aquí
22/3/2023 00:47,Los Piojos,Amor de Perros
22/3/2023 00:46,Los Piojos,Todo Pasa
22/3/2023 00:46,Los Piojos,El Farolito
22/3/2023 00:46,Los Piojos,Como Alí
22/3/2023 00:46,Los Piojos,Ando Ganas (Llora Llora)
22/3/2023 00:46,Los Piojos,Vine Hasta Aquí
22/3/2023 00:46,Los Piojos,Amor de Perros
22/3/2023 00:46,Los Piojos,Civilización
21/3/2023 20:50,Los Piojos,El Farolito
21/3/2023 20:27,La Yumba,Fragilidad
21/3/2023 20:15,La Yumba,Tu Voz
21/3/2023 20:12,La Yumba,Estallando
21/3/2023 20:09,La Yumba,Todo por Hacer
21/3/2023 20:06,Indio Solari,Strangerdanger
21/3/2023 20:05,Indio Solari,El Ruiseño
21/3/2023 20:02,Indio Solari,El Callejón de los Milagros
21/3/2023 19:59,Indio Solari,La Oscuridad
21/3/2023 19:56,Indio Solari,La Oscuridad
21/3/2023 19:51,Indio Solari,La Oscuridad
21/3/2023 19:51,Indio Solari,Pinturas de Guerra
21/3/2023 18:22,Ciro y los Persas,Ciudad Animal
21/3/2023 17:53,Ciro y los Persas,Ciudad Animal
21/3/2023 17:53,Ciro y los Persas,Curtite
21/3/2023 17:52,Ciro y los Persas,Barón Rojo
21/3/2023 17:48,Ciro y los Persas,Fácil
21/3/2023 17:48,Ciro y los Persas,Mi Sol
21/3/2023 17:48,Ciro y los Persas,Ciudad Animal
21/3/2023 17:48,Ciro y los Persas,Curtite
21/3/2023 17:48,Ciro y los Persas,La Flor en la Piedra
21/3/2023 17:48,Ciro y los Persas,Héroes de Malvinas
21/3/2023 17:48,Ciro y los Persas,Tal Vez
21/3/2023 17:47,Ciro y los Persas,Mi Sol
21/3/2023 17:43,Ciro y los Persas,Fácil
21/3/2023 17:39,Ciro y los Persas,Mi Sol
21/3/2023 17:39,Ciro y los Persas,Larga Vida al Rock
21/3/2023 17:39,Ciro y los Persas,Larga Vida al Rock
21/3/2023 17:39,Ciro y los Persas,Tango del Diablo
21/3/2023 17:39,Ciro y los Persas,Tal Vez
21/3/2023 17:38,Ciro y los Persas,Tal Vez
21/3/2023 17:23,Ciro y los Persas,Mi Sol
21/3/2023 17:19,Ciro y los Persas,Fácil
21/3/2023 17:15,Ciro y los Persas,Curtite
21/3/2023 17:15,Ciro y los Persas,La Flor en la Piedra
21/3/2023 17:15,Ciro y los Persas,Héroes de Malvinas
21/3/2023 17:12,Ciro y los Persas,Ciudad Animal
21/3/2023 17:11,Ciro y los Persas,Barón Rojo
21/3/2023 17:06,Ciro y los Persas,Mírenla
21/3/2023 17:06,Ciro y los Persas,Murgueros
21/3/2023 17:01,Ciro y los Persas,Me Gusta
20/3/2023 23:35,Ciro y los Persas,Me Gusta
20/3/2023 23:20,Ciro y los Persas,Caminando
20/3/2023 23:11,Ciro y los Persas,Astros
20/3/2023 23:06,Ciro y los Persas,Larga Vida al Rock
20/3/2023 23:06,Ciro y los Persas,Tango del Diablo
20/3/2023 22:30,Ciro y los Persas,Larga Vida al Rock
20/3/2023 22:19,Ciro y los Persas,Tal Vez
20/3/2023 22:13,Ciro y los Persas,Mi Sol
20/3/2023 22:09,Ciro y los Persas,Fácil
20/3/2023 22:05,Ciro y los Persas,Curtite
20/3/2023 22:05,Ciro y los Persas,La Flor en la Piedra
20/3/2023 22:05,Ciro y los Persas,Héroes de Malvinas
20/3/2023 22:03,Los Piojos,Media Caña
20/3/2023 22:03,Los Piojos,Media Caña
20/3/2023 22:03,Los Piojos,Merecido
20/3/2023 22:03,Los Piojos,Fijate
20/3/2023 22:03,Los Piojos,La Luna y la Cabra
20/3/2023 22:03,Los Piojos,Ruleta
20/3/2023 22:03,Los Piojos,Mi Babe
20/3/2023 22:03,Los Piojos,Mi Babe
20/3/2023 22:03,Los Piojos,Morella
20/3/2023 22:03,Los Piojos,Reggae Rojo y Negro
20/3/2023 21:57,Los Piojos,La Luna y la Cabra
20/3/2023 21:55,Los Piojos,Ruleta
20/3/2023 21:55,Los Piojos,Morella
20/3/2023 21:50,Los Piojos,Media Caña
20/3/2023 21:50,Los Piojos,La Luna y la Cabra
20/3/2023 21:50,Los Piojos,Mi Babe
20/3/2023 21:50,Los Piojos,Morella
20/3/2023 21:48,Los Piojos,Media Caña
20/3/2023 21:42,Los Piojos,Media Caña
20/3/2023 21:42,Los Piojos,Mi Babe
20/3/2023 21:37,Los Piojos,Mi Babe
20/3/2023 21:36,Los Piojos,Media Caña
20/3/2023 21:31,Los Piojos,La Luna y la Cabra
20/3/2023 21:27,Los Piojos,Morella
20/3/2023 21:23,Los Piojos,Ruleta
20/3/2023 21:19,Los Piojos,Reggae Rojo y Negro
20/3/2023 21:15,Los Piojos,Fijate
20/3/2023 21:06,Los Piojos,Globalización
20/3/2023 20:11,Los Piojos,Globalización
20/3/2023 20:00,Los Piojos,Vine Hasta Aquí
18/3/2023 14:27,Los Piojos,Basta de Penas
18/3/2023 14:11,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero
17/3/2023 23:01,Patricio Rey y sus Redonditos de Ricota,La Hija del Fletero
